id,popularity,original_title,vote_average,budget_adj,revenue_adj,cast
45132,0.443893,Super,6.6,2500000.0,324138.0,Gregg Henry
44638,0.443807,The Tempest,6.1,20000000.0,346594.0,Tom Conti
45272,0.406941,Country Strong,5.9,15000000.0,20529194.0,Marshall Chapman
43930,0.393626,"Tomorrow, When the War Began",6.5,27000000.0,16504936.0,Lincoln Lewis
27569,0.375979,Extraordinary Measures,5.8,31000000.0,15134293.0,Meredith Droeger
44040,0.368927,Devil,5.6,10000000.0,33583175.0,Bokeem Woodbine
34563,0.312595,Our Family Wedding,5.9,14000000.0,21409028.0,Lance Gross
46829,0.328667,Barney's Version,6.9,30000000.0,8454301.0,Rachelle Lefevre
12201,0.3261,Edge of Darkness,6.0,80000000.0,74901339.0,Denis O'Hare
44877,0.318587,4.3.2.1,5.9,4600000.0,1163967.0,Shanika Warren-Markland
70695,0.315527,Dirty Girl,6.2,4000000.0,55125.0,Dwight Yoakam
42296,0.346071,Catfish,6.4,30000.0,3045943.0,Nev Schulman
35169,0.302377,Furry Vengeance,4.7,35000000.0,39340177.0,Rob Riggle
45324,0.301054,Casino Jack,6.0,12500000.0,1083683.0,Barry Pepper
43919,0.29666,Hatchet II,5.1,2500000.0,52604.0,Tom Holland
43935,0.283241,Dylan Dog: Dead of Night,4.9,20000000.0,4634062.0,Anita Briem
38568,0.275607,Howl,6.8,30000.0,617000.0,Jeff Daniels
43942,0.27519,Freakonomics,6.7,3000000.0,103735.0,Alisha Naragsheth
56601,0.271381,The Perfect Game,5.7,12500000.0,3878993.0,Jake T. Austin
52015,0.2596,Stake Land,6.2,650000.0,33245.0,Gregory Jones
46528,0.25054,The Warrior's Way,6.4,425000000.0,11087569.0,Ti Lung
50204,0.246578,Burke & Hare,6.0,10000000.0,4349187.0,Tim Curry
12645,0.241541,Inhale,5.9,10000000.0,55089.0,Jordi Mollà
37495,0.240403,Four Lions,7.0,967686.0,4270000.0,Arsher Ali
47088,0.214381,The Extra Man,5.9,7000000.0,453079.0,Dan Hedaya
41556,0.385851,The Romantics,4.8,4500000.0,123820.0,Adam Brody
56812,0.181532,Balada triste de trompeta,6.2,7000000.0,3218666.0,Carolina Bang
35688,0.140251,Why Did I Get Married Too?,6.0,20000000.0,60072596.0,Malik Yoba
35791,0.131526,Resident Evil: Afterlife,5.8,60000000.0,296221663.0,Kacey Barnfield
43552,0.276322,Vanishing on 7th Street,4.8,10000000.0,1068682.0,Jacob Latimore
49679,0.028227,Action Replayy,4.9,10000000.0,5000000.0,Randhir Kapoor
39486,0.06324,Secretariat,6.6,35000000.0,60251371.0,Fred Dalton Thompson
39356,0.028456,Boy,7.3,3.0,43.0,Ei Kura Albert
550,8.947905,Fight Club,8.1,82470329.3354,132022892.454,Helena Bonham Carter
603,7.753899,The Matrix,7.8,82470329.3354,606768749.662,Gloria Foster
14,3.55572,American Beauty,7.7,19635792.6989,466411079.771,Mena Suvari
1893,3.526029,Star Wars: Episode I - The Phantom Menace,6.3,150541077.358,1209980530.46,Ian McDiarmid
564,2.94377,The Mummy,6.3,104724227.728,544416081.924,Kevin J. O'Connor
497,2.719461,The Green Mile,8.0,78543170.7957,372556440.141,James Cromwell
745,2.578731,The Sixth Sense,7.5,52362113.8638,880738991.749,Mischa Barton
36643,2.129874,The World Is Not Enough,6.0,176722134.29,473657733.21,Robbie Coltrane
796,2.069357,Cruel Intentions,6.5,13745054.8892,99360001.4452,Louise Fletcher
2668,2.065619,Sleepy Hollow,6.7,130905284.659,269758486.295,Michael Gough
2105,1.825695,American Pie,6.4,14399581.3125,308259696.711,Shannon Elizabeth
1844,1.820318,Entrapment,5.9,86397487.8752,278048579.213,Ving Rhames
863,1.810197,Toy Story 2,7.2,117814756.193,634910500.711,Don Rickles
4951,1.769152,10 Things I Hate About You,7.2,20944845.5455,70005745.4329,Larry Miller
509,1.72385,Notting Hill,6.8,54980219.557,476350818.832,Rhys Ifans
817,1.560867,Austin Powers: The Spy Who Shagged Me,6.0,43198743.9376,407037004.699,Rob Lowe
226,1.43163,Boys Don't Cry,7.0,2618105.69319,15107264.4448,Alicia Goranson
9008,1.427794,The Insider,7.1,117814756.193,78922680.9245,Bruce McGill
926,1.348628,Galaxy Quest,6.6,58907378.0967,118710038.38,Sam Rockwell
345,1.329827,Eyes Wide Shut,6.8,85088435.0286,212185957.24,Sydney Pollack
492,1.328465,Being John Malkovich,7.1,17017687.0057,29929655.4272,Orson Bean
9535,1.320079,Analyze This,6.3,104724227.728,231552674.127,Joe Viterelli
10137,1.309249,Stuart Little,5.6,174104028.597,392893056.535,Nathan Lane
9481,1.254522,The Bone Collector,6.5,95560857.8014,198313200.319,Michael McGlone
8487,1.221973,Wild Wild West,5.2,222538983.921,290746764.905,M. Emmet Walsh
1911,1.189386,The 13th Warrior,6.2,209448455.455,80767119.3677,Clive Russell
9946,1.173888,End of Days,5.4,130905284.659,277504860.186,CCH Pounder
1715,1.152354,The Cider House Rules,6.6,31417268.3183,115910204.735,Michael Caine
10386,1.150934,The Iron Giant,7.5,91633699.2616,30316754.1354,James Gammon
8914,1.139223,Deep Blue Sea,5.5,78543170.7957,96409422.51,Samuel L. Jackson
2112,1.050599,Payback,6.5,117814756.193,211577133.779,David Paymer
4806,1.03785,Runaway Bride,5.7,91633699.2616,405096233.056,Héctor Elizondo
10314,1.022028,She's All That,5.6,13090528.4659,135051040.625,Jodi Lyn O'Keefe
10398,0.993492,Double Jeopardy,6.1,91633699.2616,232803997.743,Benjamin Weir
8374,0.992316,The Boondock Saints,7.1,7854317.07957,39888.1492886,David Ferry
1542,0.968204,Office Space,7.3,13090528.4659,16792285.1232,Diedrich Bader
1443,0.941202,The Virgin Suicides,7.0,7854317.07957,13626424.5931,A.J. Cook
2277,0.937873,Bicentennial Man,6.7,130905284.659,122658251.726,Kiersten Warren
2667,0.934621,The Blair Witch Project,6.3,32726.3211649,324645105.955,Jim King
622,0.920974,The Ninth Gate,6.2,49744008.1706,76451170.8234,Barbara Jefford
10400,0.92088,The Hurricane,7.3,65452642.3297,96812627.8045,John Hannah
1090,0.907305,The Thirteenth Floor,6.5,20944845.5455,24301372.2408,Dennis Haysbert
9032,0.876587,Big Daddy,6.2,44769607.3535,307368089.035,Jon Stewart
8224,0.823494,8MM,6.0,52362113.8638,126478982.96,Anthony Heald
1832,0.82073,Dogma,6.6,13090528.4659,40126252.9108,Chris Rock
11618,0.778786,The Haunting,5.3,104724227.728,119371095.668,Bruce Dern
1641,0.746054,Forces of Nature,5.2,98178963.4946,122904589.291,Blythe Danner
11622,0.744837,Blast from the Past,6.2,45816849.6308,52706420.9435,Nathan Fillion
10207,0.731802,Message in a Bottle,5.7,104724227.728,155620223.348,Illeana Douglas
2275,0.72669,The General's Daughter,5.9,78543170.7957,195972871.712,Leslie Stefanson
10307,0.725013,Stigmata,5.8,37962532.5512,65507271.7231,Thomas Kopache
11601,0.716336,Stir of Echoes,6.3,15708634.1591,27664327.6947,Kevin Dunn
334,0.682531,Magnolia,7.3,48434955.324,63425970.6398,Philip Baker Hall
2020,0.67107,The Bachelor,4.5,66761695.1763,48319257.3062,Ed Asner
9423,0.654013,Virus,4.9,98178963.4946,18340733.6273,Marshall Bell
1213,0.640331,The Talented Mr. Ripley,6.9,52362113.8638,168603735.435,Philip Seymour Hoffman
9825,0.637814,Lake Placid,5.3,35344426.858,74446377.3337,Betty White
9781,0.63765,Detroit Rock City,6.4,44507796.7842,5520426.39517,Lin Shaye
9824,0.636432,Mystery Men,5.4,89015593.5684,38960045.2199,Jenifer Lewis
49948,0.617279,Fantasia 2000,6.9,104724227.728,118959614.542,Penn Jillette
9430,0.614402,Go,6.9,8508843.50286,37244676.7693,William Fichtner
11355,0.614007,Never Been Kissed,5.7,32726321.1649,110700355.054,Jenny Bicks
6415,0.585123,Three Kings,6.3,98178963.4946,141377707.432,Cliff Curtis
1850,0.581756,Man on the Moon,6.6,107342333.421,62094175.6181,Gerry Becker
17707,0.566661,Brokedown Palace,6.3,32726321.1649,17017687.0057,Lou Diamond Phillips
11377,0.548097,House on Haunted Hill,5.6,24872004.0853,53469679.9143,Chris Kattan
913,0.508128,The Thomas Crown Affair,6.7,62834536.6365,162722051.034,Frankie Faison
12618,0.503461,Random Hearts,5.3,83779382.182,97666560.9388,Dennis Haysbert
1946,0.501242,eXistenZ,6.6,19635792.6989,3739586.9755,Don McKellar
20024,0.498365,The End of the Affair,6.1,30108215.4717,14174183.3572,Ian Hart
11001,0.49601,Blue Streak,6.0,85088435.0286,154152099.636,Nicole Ari Parker
7341,0.480421,The Rage: Carrie 2,5.1,27490109.7785,23252319.5435,Dylan Bruno
38809,0.47074,Black and White,4.7,13090528.4659,6861158.32065,Gaby Hoffmann
9455,0.454992,The Corruptor,6.1,32726321.1649,19840266.7536,Ric Young
10366,0.418611,Universal Soldier: The Return,4.5,58907378.0967,13964835.6988,Heidi Schanz
2162,0.393985,Chill Factor,5.4,91633699.2616,14745126.7562,Daniel Hugh Kelly
6522,0.383326,Life,6.6,104724227.728,96012518.996,Bernie Mac
21349,0.382872,Anywhere But Here,5.9,30108215.4717,24418567.815,Ray Baker
2900,0.378188,The Astronaut's Wife,5.4,98178963.4946,25655587.4106,Nick Cassavetes
9849,0.88284,My Favorite Martian,5.2,85088435.0286,48238729.6113,Wallace Shawn
10388,0.274419,The Limey,6.6,13090528.4659,4179939.26257,Joe Dallesandro
10397,0.35206,Angela's Ashes,7.0,32.7263211649,17.0176870057,Ciaran Owens
12220,0.573718,The Story of Us,5.9,65452642.3297,77103253.245,Jake Sandvig
14429,0.257547,Drive Me Crazy,5.9,10472422.7728,23357926.0728,Ali Larter
10208,1.104937,Muppets from Space,5.7,31417268.3183,21325748.5066,Jerry Nelson
24137,0.333245,An Ideal Husband,6.4,18326739.8523,24263544.5407,Jeremy Northam
10402,0.328409,Deuce Bigalow: Male Gigolo,5.3,22253898.3921,85788866.0081,Oded Fehr
6552,0.323791,Idle Hands,6.1,32726321.1649,5435488.50121,Christopher Hart
9563,0.322499,Any Given Sunday,6.8,71997906.5627,131207455.946,Jamie Foxx
30943,0.322339,The Deep End of the Ocean,5.8,49744008.1706,36812006.0044,Cory Buck
11129,0.312827,Human Traffic,6.8,785431.707957,5236211.38638,Nicola Reynolds
22314,0.312759,In Too Deep,6.5,9163369.92616,18341733.7436,Hill Harper
10342,0.377269,Teaching Mrs. Tingle,5.3,17017687.0057,11711097.0112,Vivica A. Fox
10490,0.285902,Drop Dead Gorgeous,6.2,13090528.4659,13838531.7349,Kirstie Alley
16162,0.066504,The Best Man,7.8,11781475.6193,45258905.1265,Sanaa Lathan
16172,0.231418,Simply Irresistible,6.2,7854317.07957,5758509.07259,Lawrence Gilliard Jr.
26149,0.272771,Music of the Heart,6.7,35344426.858,19451732.0144,Michael Angarano
15198,0.260903,"Mystery, Alaska",5.8,36653479.7046,11635048.8951,Colm Meaney
16379,0.257431,The Mod Squad,4.5,65452642.3297,17358106.1985,Josh Brolin
16158,0.25073,The Wood,7.6,7854317.07957,32804393.0766,Sean Nelson
15256,0.246669,200 Cigarettes,6.5,7854317.07957,8970219.17865,Janeane Garofalo
8970,0.242797,The Out-of-Towners,5.2,98178963.4946,37962532.5512,Jessica Cauffiel
10047,0.235223,Joan of Arc,6.1,78543170.7957,87675538.4233,Vincent Cassel
5470,0.216242,Beowulf,4.5,26181056.9319,2004488.4804,Vincent Hammond
20761,0.212029,Play It to the Bone,5.3,31417268.3183,11040742.8299,Lucy Liu
24066,0.204411,"Happy, Texas",5.3,2225389.83921,2544339.25623,Ron Perlman
22267,0.198126,Ride with the Devil,6.6,49744008.1706,831374.226661,Jonathan Rhys Meyers
18892,0.195048,Jawbreaker,5.6,3927158.53978,4027719.97946,Pam Grier
16406,0.187319,Dick,5.7,17017687.0057,35998953.2813,Bruce McCulloch
47288,0.173433,The King and I,4.7,32726321.1649,15708634.1591,Christiane Noll
14578,0.163337,Outside Providence,5.6,9163369.92616,9545842.44161,Richard Jenkins
22345,0.116694,Baby Geniuses,3.8,15708634.1591,47715939.7213,Dom DeLuise
10557,0.238748,East Is East,6.5,4974400.81706,36915290.274,Archie Panjabi
39964,0.090186,Lost & Found,4.8,1.30905284659,130.905284659,Neal MacMillan
10368,0.079104,Tea with Mussolini,5.7,15708634.1591,27492155.8281,Lily Tomlin
120,8.575419,The Lord of the Rings: The Fellowship of the Ring,7.8,114528394.853,1073079785.53,Orlando Bloom
671,8.021423,Harry Potter and the Philosopher's Stone,7.2,153936014.587,1202518036.07,Robbie Coltrane
1018,4.436367,Mulholland Drive,7.4,18472321.7504,24774263.918,Justin Theroux
141,3.851009,Donnie Darko,7.5,7388928.70016,1564632.745,Holmes Osborne
585,3.204295,"Monsters, Inc.",7.3,141621133.42,693101531.146,James Coburn
644,2.971372,A.I. Artificial Intelligence,6.6,123148811.669,290540745.201,Jude Law
808,2.918566,Shrek,7.1,73889287.0016,596544195.584,Vincent Cassel
634,2.717399,Bridget Jones's Diary,6.5,30787202.9173,347193192.284,Jim Broadbent
161,2.642249,Ocean's Eleven,7.0,104676489.919,555052814.215,Julia Roberts
676,2.478879,Pearl Harbor,6.6,172408336.337,553210255.537,Jon Voight
1734,2.449323,The Mummy Returns,5.8,120685835.436,533250701.302,Oded Fehr
10865,2.217239,Atlantis: The Lost Empire,6.5,147778574.003,229122951.404,John Mahoney
1995,2.179727,Lara Croft: Tomb Raider,5.6,141621133.42,338293898.826,Daniel Craig
453,2.169826,A Beautiful Mind,7.5,73889287.0016,386123667.022,Paul Bettany
2770,2.116602,American Pie 2,5.9,36944643.5008,354118835.155,Eddie Kaye Thomas
9880,2.061559,The Princess Diaries,6.3,45565060.3177,203608276.191,Héctor Elizondo
824,1.925281,Moulin Rouge!,7.2,64653126.1264,220699214.323,Richard Roxburgh
869,1.862114,Planet of the Apes,5.5,123148811.669,446059453.537,Kris Kristofferson
9428,1.857978,The Royal Tenenbaums,7.3,25861250.4506,87979050.4168,Luke Wilson
4133,1.846848,Blow,7.3,65268870.1848,102561157.855,Franka Potente
853,1.839325,Enemy at the Gates,7.1,86204168.1686,119425124.106,Bob Hoskins
855,1.735123,Black Hawk Down,7.1,113296906.736,213034699.518,William Fichtner
8835,1.697753,Legally Blonde,6.1,22166786.1005,174593832.437,Victor Garber
9476,1.692141,A Knight's Tale,6.5,80046727.5851,144684426.86,Laura Fraser
9398,1.581446,Zoolander,6.1,34481667.2674,74851055.8225,Milla Jovovich
11397,1.456526,Not Another Teen Movie,5.3,19703809.8671,81854960.9945,Mia Kirshner
4248,1.450364,Scary Movie 2,5.5,55416965.2512,173911586.788,David Cross
5175,1.447916,Rush Hour 2,6.5,110833930.502,427727597.784,"Ernie Reyes, Jr."
2034,1.446063,Training Day,7.2,55416965.2512,129153834.663,Harris Yulin
1933,1.406682,The Others,7.1,20935297.9838,258547281.201,Eric Sykes
12589,1.213215,Jimmy Neutron: Boy Genius,5.5,30787202.9173,99672007.918,Patrick Stewart
2294,1.20913,Jay and Silent Bob Strike Back,6.3,27092738.5673,41609718.7564,Brian O'Halloran
9778,1.195555,Serendipity,6.6,34481667.2674,95460407.226,Eugene Levy
10992,1.134012,Cats & Dogs,5.0,73889287.0016,114990388.851,Tobey Maguire
1903,1.131878,Vanilla Sky,6.3,83741191.9352,250470325.016,Jason Lee
2140,1.065364,Kiss of the Dragon,6.3,30787202.9173,79354442.8458,Ric Young
1535,1.063015,Spy Game,6.5,113296906.736,176163833.238,Larry Bryggman
9705,1.062734,Swordfish,6.0,125611787.903,181127780.808,Sam Shepard
9889,1.061903,Shallow Hal,5.5,49259524.6678,173725856.214,Bruce McGill
9989,0.976997,AntiTrust,5.6,36944643.5008,21961127.585,Richard Roundtree
2114,0.974222,Final Fantasy: The Spirits Within,5.6,168713871.987,104838836.997,Steve Buscemi
2057,0.945429,Original Sin,5.8,51722500.9011,43597536.3834,Allison Mackie
10808,0.913069,Dr. Dolittle 2,4.9,86204168.1686,216870406.934,Mandy Moore
8007,0.90472,Behind Enemy Lines,5.9,49259524.6678,112992977.932,David Keith
8922,0.899764,Jeepers Creepers,6.0,12314881.1669,72926003.4504,Eileen Brennan
768,0.875299,From Hell,6.4,43102084.0843,91817432.6256,Ian Richardson
2100,0.865407,The Last Castle,7.1,88667144.402,34041665.1837,Delroy Lindo
2043,0.844235,Along Came a Spider,5.8,73889287.0016,129526148.002,Mika Boorem
39939,0.813396,Super Troopers,6.7,3694464.35008,22773124.0526,Geoffrey Arend
2018,0.798104,The Wedding Planner,5.4,43102084.0843,116657057.775,Lou Myers
9896,0.787835,Rat Race,5.9,59111429.6013,105290428.616,Amy Smart
5279,0.781747,Gosford Park,6.6,24383464.7105,108068062.378,Jeremy Northam
11470,0.774598,Jason X,4.3,13546369.2836,19703809.8671,David Cronenberg
6073,0.746989,The Mexican,5.7,70194822.6515,182069401.252,Gene Hackman
10866,0.742951,Joy Ride,6.2,28324226.684,45125219.5589,Stuart Stone
10950,0.731548,I Am Sam,7.2,27092738.5673,49593128.6411,Marin Hinkle
12508,0.693522,Rock Star,5.9,70194822.6515,20925325.393,Jason Bonham
167,0.676114,K-PAX,7.0,59111429.6013,61962496.9998,Ajay Naidu
12103,0.65104,Don't Say a Word,6.1,61574405.8347,123173554.729,Guy Torry
9290,0.635377,Crocodile Dundee in Los Angeles,4.8,26045973.6681,48568258.3692,Alec Wilson
12149,0.625438,Frailty,6.8,13546369.2836,16145360.9165,Jeremy Sumpter
5852,0.612923,Angel Eyes,5.6,65268870.1848,36575197.0658,Sônia Braga
11313,0.589432,Hearts in Atlantis,6.3,38176131.6175,29784501.8945,David Morse
2176,0.578315,The Glass House,5.3,36944643.5008,29087267.8045,Kathy Baker
2749,0.572909,15 Minutes,5.7,73889287.0016,69406645.6271,Avery Brooks
20857,0.565877,Hardball,6.4,39407619.7342,49533812.7845,John Hawkes
9397,0.561179,Evolution,5.4,98519049.3355,121149234.562,Ted Levine
8489,0.554186,Ali,6.7,131769228.486,108018533.157,Ron Silver
10972,0.530703,Session 9,6.0,1847232.17504,460535.916536,Brendan Sexton III
11371,0.526992,The Score,6.6,83741191.9352,87521717.6008,Paul Soles
1365,0.522846,Monster's Ball,6.4,4925952.46678,55305498.3358,Coronji Calhoun
10956,0.521071,Joe Dirt,5.5,21797339.6655,38160978.1562,Jaime Pressly
10877,0.510452,Exit Wounds,5.0,61574405.8347,98468064.496,Bill Duke
2575,0.509878,The Tailor of Panama,5.7,25861250.4506,34492088.1199,Brendan Gleeson
1921,0.499611,Sweet November,6.5,49259524.6678,80975550.4044,Lauren Graham
8386,0.499301,How High,6.5,14777857.4003,38367547.9729,Anna Maria Horsford
10646,0.493288,Tomcats,4.8,13546369.2836,28854709.894,Bernie Casey
11086,0.472538,The Majestic,6.5,88667144.402,45956129.221,Hal Holbrook
12138,0.471789,3000 Miles to Graceland,5.4,76352263.235,23053673.0549,Kevin Pollak
14752,0.453846,Dil Chahta Hai,7.3,2560263.79461,5047869.79033,Sonali Kulkarni
10016,0.451722,Ghosts of Mars,4.6,34481667.2674,17254173.113,Pam Grier
10878,0.447612,Saving Silverman,5.2,27092738.5673,23831227.2629,Amanda Detmer
11091,0.443923,Riding in Cars with Boys,6.4,59111429.6013,44017459.0533,Logan Lerman
12610,0.439101,Osmosis Jones,5.6,92361608.752,16744434.3202,Bill Murray
24940,0.421293,Head Over Heels,5.3,17240833.6337,12837610.9278,Sarah Murdoch
9799,0.414311,The Fast and the Furious,6.4,46796548.4344,255267690.419,Rick Yune
441,0.40848,Human Nature,5.7,7388928.70016,868578.420609,Rosie Perez
9816,0.405522,Save the Last Dance,6.4,16009345.517,112112555.058,Terry Kinney
10054,0.386262,Spy Kids,5.5,43102084.0843,182179184.723,Alan Cumming
5955,0.38279,The Pledge,6.1,43102084.0843,36205750.6308,Vanessa Redgrave
3172,0.381751,Bandits,6.1,92361608.752,83287884.8539,William Converse-Roberts
11090,0.380227,The Animal,4.5,27092738.5673,104396624.393,Guy Torry
7501,0.379856,Knockaround Guys,5.7,18472321.7504,14777857.4003,John Malkovich
10691,0.541416,Crazy/Beautiful,6.6,16009345.517,20848013.8005,Miguel Castro
10477,0.20867,Driven,4.8,115759882.969,67417494.2985,Sylvester Stallone
14369,0.348262,Out Cold,6.1,29555714.8007,18204689.8269,Willie Garson
13496,0.328665,American Outlaws,5.8,43102084.0843,16845418.8088,Gregory Smith
9740,0.324227,Hannibal,6.3,107139466.152,433104848.775,David Andrews
11456,0.323191,Domestic Disturbance,5.4,92361608.752,66807360.9,Steve Buscemi
19405,0.501163,Recess: School's Out,6.5,12314881.1669,54753008.4331,Pamela Adlon
26602,0.299969,Summer Catch,4.8,41870595.9676,24252792.738,Brian Dennehy
2171,0.274314,Wet Hot American Summer,6.5,6157440.58347,363542.680977,Paul Rudd
4012,0.353327,The Believer,6.8,1847232.17504,513438.183053,Joshua Harto
34549,0.269944,Max Keeble's Big Move,5.3,14777857.4003,21295361.7108,Josh Peck
23685,0.263042,Monkeybone,4.0,92361608.752,6661755.90255,Giancarlo Esposito
50035,0.251798,Lovely & Amazing,6.3,307872.029173,5156155.77192,James Le Gros
17708,0.239869,Corky Romano,4.4,13546369.2836,29529117.1203,Chris Penn
331,0.167033,Jurassic Park III,5.6,114528394.853,454149183.948,Alessandro Nivola
1722,0.20688,Captain Corelli's Mandolin,5.6,70194822.6515,76491292.086,Gerasimos Skiadaressis
15647,0.195196,Kissing Jessica Stein,5.9,1231488.11669,12331412.6634,Jon Hamm
11370,0.191566,The Musketeer,5.1,49259524.6678,33316451.6837,Justin Chambers
35080,0.189393,The Cat's Meow,5.7,8620416.81686,4491229.77265,Joanna Lumley
18734,0.185009,L.I.E. Long Island Expressway,5.2,862041.681686,2053127.13625,James Costa
20794,0.164669,Novocaine,5.9,7388928.70016,2494056.53048,Polly Noonan
16723,0.26321,Sugar & Spice,5.4,13546369.2836,16350409.8454,Rachel Blanchard
11380,0.148963,Bones,4.0,12314881.1669,9010377.38091,Katharine Isabelle
13408,0.12891,The Wash,5.6,8620416.81686,12597299.5682,Bruce Bruce
19058,0.128169,Down,3.7,18472321.7504,200940.684513,Dan Hedaya
15745,0.126065,Made,5.8,6157440.58347,6743702.8163,Peter Falk
16161,0.089976,Baby Boy,7.4,19703809.8671,36183151.5924,Snoop Dogg
155,8.466668,The Dark Knight,8.1,187365527.255,1014733032.48,Gary Oldman
10681,5.678119,WALL·E,7.6,182301594.086,527977683.854,John Ratzenberger
1726,4.977955,Iron Man,7.3,141790128.733,592656630.491,Leslie Bibb
8681,3.647612,Taken,7.2,25319665.8452,229730967.41,Holly Valance
217,3.16167,Indiana Jones and the Kingdom of the Crystal Skull,5.6,187365527.255,796694459.895,Karen Allen
8966,3.107665,Twilight,5.8,37473105.4509,397636870.011,Peter Facinelli
10764,3.086676,Quantum of Solace,6.0,202557326.762,593584854.505,Giancarlo Giannini
9502,3.036644,Kung Fu Panda,6.8,131662262.395,639822446.35,Lucy Liu
13523,2.90047,Sex Drive,5.9,19242946.0424,18995761.2854,Seth Green
11631,2.543535,Mamma Mia!,6.2,52664904.9581,617639458.694,Stellan Skarsgård
4922,2.537342,The Curious Case of Benjamin Button,7.2,151917995.071,338201950.262,Elle Fanning
1735,2.511394,The Mummy: Tomb of the Dragon Emperor,5.1,146854061.902,406257724.017,Luke Ford
1724,2.349544,The Incredible Hulk,6.1,151917995.071,165805400.34,Tim Blake Nelson
13223,2.245306,Gran Torino,7.6,33421958.9157,273410085.005,Brian Haley
10527,2.217084,Madagascar: Escape 2 Africa,6.1,151917995.071,611622206.684,Cedric the Entertainer
11253,2.188028,Hellboy II: The Golden Army,6.4,86086863.8738,162438886.429,John Hurt
8247,2.017536,Jumper,5.9,86086863.8738,225072774.796,Michael Rooker
88751,1.996757,Journey to the Center of the Earth,5.7,45575398.5214,103002486.999,Jean Michel Paré
8909,1.982998,Wanted,6.3,75958997.5357,261572412.016,Terence Stamp
12405,1.929591,Slumdog Millionaire,7.5,15191799.5071,382742747.739,Saurabh Shukla
13387,1.886872,Transporter 3,5.9,30383599.0143,110373030.586,David Atrakchi
2253,1.845165,Valkyrie,6.6,75958997.5357,202836855.873,Terence Stamp
7840,1.841839,"10,000 BC",5.2,106342596.55,269401244.593,Mo Zinal
8960,1.800286,Hancock,6.0,151917995.071,632008606.053,Eddie Marsan
12162,1.742288,The Hurt Locker,7.2,15191799.5071,42537038.62,Ralph Fiennes
9029,1.682909,What Happens in Vegas,5.8,35447532.1833,172173727.748,Treat Williams
2454,1.628345,The Chronicles of Narnia: Prince Caspian,6.1,227876992.607,425017341.946,Georgie Henley
7446,1.622426,Tropic Thunder,6.4,93176370.3104,190477465.092,Brandon T. Jackson
13027,1.611632,Eagle Eye,6.2,81022930.7047,180343441.011,Anthony Mackie
14574,1.61062,The Boy in the Striped Pyjamas,7.6,12659832.9226,20677622.1147,Asa Butterfield
7555,1.605544,Rambo,6.2,50639331.6905,114692303.267,Jake La Botz
10483,1.583079,Death Race,5.9,45575398.5214,74705690.2809,Natalie Martinez
8328,1.561177,Step Up 2: The Streets,6.4,23294092.5776,152745137.915,Adam G. Sevani
10200,1.559851,The Day the Earth Stood Still,5.1,81022930.7047,236074344.818,John Cleese
11321,1.531599,Seven Pounds,7.4,55703264.8595,170317989.683,Michael Ealy
7191,1.499784,Cloverfield,6.4,25319665.8452,172947523.068,Mike Vogel
13053,1.480497,Bolt,6.3,151917995.071,313943594.671,Malcolm McDowell
9870,1.475988,Forgetting Sarah Marshall,6.3,30383599.0143,106517925.108,Bill Hader
6972,1.468543,Australia,6.3,131662262.395,50187630.8774,Bryan Brown
10201,1.462377,Yes Man,6.3,70895064.3666,228880641.88,Fionnula Flanagan
14306,1.462242,Marley & Me,6.8,60767198.0286,247203367.961,Alan Arkin
12113,1.446456,Body of Lies,6.5,70895064.3666,114728569.131,Simon McBurney
4944,1.435434,Burn After Reading,6.3,37473105.4509,165813497.57,Richard Jenkins
6557,1.400898,27 Dresses,6.1,30383599.0143,162308496.227,Edward Burns
2309,1.380024,Inkheart,5.8,60767198.0286,58225482.3599,Paul Bettany
8065,1.377239,21,6.5,35447532.1833,70716002.677,Liza Lapira
8848,1.354387,The Bank Job,6.4,20255732.6762,65651661.3549,James Faulkner
12133,1.351237,Step Brothers,6.6,65831131.1976,129745707.506,Adam Scott
8676,1.34132,Fool's Gold,5.3,70895064.3666,112653311.589,Alexis Dziena
8456,1.300453,Never Back Down,6.5,20255732.6762,42159705.7166,Evan Peters
10189,1.273395,Pineapple Express,6.6,27345239.1128,102924282.653,Rosie Perez
12163,1.254928,The Wrestler,7.0,6076719.80286,45275608.6139,Judah Friedlander
10202,1.22837,Bedtime Stories,5.8,81022930.7047,215596389.537,Lucy Lawless
13056,1.210534,Punisher: War Zone,5.5,20762125.9931,10218382.1179,Doug Hutchison
13051,1.172718,Max Payne,5.3,35447532.1833,86509099.6853,Chris O'Donnell
13515,1.169851,Mirrors,6.0,35447532.1833,73362657.2199,Erica Gluck
7461,1.142055,Vantage Point,6.2,40511465.3524,153094337.631,William Hurt
10358,1.133017,Zack and Miri Make a Porno,6.0,24306879.2114,42643493.6359,Gerry Bednob
11665,1.121487,Get Smart,5.9,81022930.7047,233635143.413,Terence Stamp
15373,1.103468,Role Models,6.3,28358025.7467,93562168.0845,Bobb'e J. Thompson
9381,1.064766,Babylon A.D.,5.4,70895064.3666,73030634.365,Charlotte Rampling
8321,1.054819,In Bruges,7.3,15191799.5071,32411742.7344,Thekla Reuten
3580,1.043504,Changeling,7.1,55703264.8595,114465403.614,Amy Ryan
8204,1.019335,The Spiderwick Chronicles,6.2,91150797.0428,164921838.192,Andrew McCarthy
