id,popularity,director,keywords,vote_average,vote_count,release_year,budget_adj,revenue_adj,keywords whether include 'based on novel'
11690,1.392581,Newt Arnold,"['martial arts', 'biography', 'sport', 'sensei', 'mixed martial arts']",6.4,180,1988,2765836.53464,21769196.8416,False
9602,1.279955,John Landis,"['fast food restaurant', 'prince', 'heir to the throne', 'fish out of water', 'new york city']",6.4,500,1988,71911749.9005,532427775.711,False
1370,1.183033,Peter MacDonald,"['competition', 'submachine gun', 'union of soviet socialist republics', 'liberation', 'russian']",5.7,385,1988,116165134.455,348524188.347,False
9493,1.144528,Ivan Reitman,"['perfection', 'delivery', 'low intelligence', 'jet engine', 'twins separated at birth']",5.5,287,1988,27658365.3464,399413325.505,False
856,1.115598,Robert Zemeckis,"['falsely accused person', 'film business', 'hiding place', 'suspicion of murder', 'mental breakdown']",6.9,723,1988,129072371.616,608122557.536,False
12144,1.101103,Don Bluth,"['vulkan', 'loss of mother', 'tyrannosaurus rex', 'earthquake', 'primitive time']",6.9,340,1988,22679859.584,155736595.742,False
7520,1.079886,Roger Donaldson,"['new york', 'night life', 'jamaica', 'bartender', 'ambition']",5.5,175,1988,36877820.4618,316236126.103,False
10585,0.891508,Tom Holland,"['gun', 'birthday', 'voodoo', 'toy', 'stalker']",6.2,254,1988,16595019.2078,81493868.878,False
847,0.869474,Ron Howard,"['prophecy', 'falsely accused person', 'baby', 'monster', 'hero']",6.7,250,1988,64536185.8082,105599386.279,False
10131,0.78304,Renny Harlin,"['killing', 'return', 'nightmare', 'halloween', 'supernatural powers']",5.9,135,1988,12907237.1616,133682099.174,False
287,0.75639,Ron Shelton,"['love triangle', 'poem', 'jealousy', 'age difference', 'baseball']",6.3,81,1988,12907237.1616,93831926.383,False
9604,0.753578,Walter Hill,"['usa', 'police brutality', 'cold war', 'russia', 'drug dealer']",5.6,172,1988,53472839.6696,64526317.3034,False
623,0.727397,Charles Crichton,"['robbery', 'infidelity', 'cheating', 'heart attack', 'heist']",6.8,270,1988,13829182.6732,115231594.556,False
9599,0.669161,Chuck Russell,"['killing', 'slime', 'disgust', 'remake']",6.0,65,1988,35033929.4387,15208308.0567,False
11285,0.657109,Daniel Petrie,"['return', 'pregnant', 'shape shifting alien', 'pregnant woman', 'expectant father']",5.7,46,1988,32268092.9041,46143223.4977,False
1632,0.588756,Alan Parker,"['suicide', 'ku klux klan', 'mississippi', 'sheriff', 'shotgun']",7.1,144,1988,27658365.3464,63806004.963,False
3525,0.572843,Mike Nichols,"['clerk', 'new york city', 'working woman']",6.4,116,1988,51628948.6465,190240939.396,False
8337,0.540362,John Carpenter,"['dystopia', 'social commentary', 'alien invasion', 'sunglasses']",6.9,229,1988,7375564.09236,23987045.5592,False
15158,0.538522,Don Coscarelli,"['portal', 'undertaker', 'evil', 'tall man', 'sentinals']",6.1,25,1988,5531673.06927,13428783.5814,False
11357,0.513842,Dwight H. Little,"['sheriff', 'halloween', 'murder', 'serial killer', 'masked killer']",5.9,92,1988,9219455.11545,32763651.5238,False
10117,0.499298,Craig R. Baxley,"['showdown', 'suspicion of murder', 'boxer', 'suspension', 'organized crime']",5.4,22,1988,12907237.1616,37351654.3575,False
2321,0.497587,Jonathan Demme,"['blackmail', 'loss of husband', 'love', 'murder', 'mafia']",6.0,25,1988,18438910.2309,39619238.3476,False
10281,0.485136,John Carl Buechler,"['lake', 'mask', 'telekinesis', 'psychopath', 'slasher']",5.4,81,1988,5162894.86465,35347392.7565,False
859,0.481627,Stephen Frears,"['lovesickness', 'sexuality', 'cheating', 'wedding vows', 'marriage proposal']",6.7,124,1988,25814474.3233,63929029.3721,False
12120,0.480782,Richard Benjamin,"['alien', 'sneeze', 'jimmy durante spoof', 'levitation', 'message']",5.6,65,1988,36877820.4618,25545266.2339,False
10675,0.469728,Roman Polanski,"['wife husband relationship', 'married couple', 'wife', 'man-woman relation', 'man looking for wife']",6.4,87,1988,36877820.4618,32522457.6707,False
24929,0.41037,Ken Wiederhorn,"['undead', 'zombies']",6.1,35,1988,11432124.3432,16974720.6229,False
10306,0.384618,Gary Sherman,"['chicago', 'religion and supernatural', 'supernatural powers', 'devil', 'demon']",4.4,58,1988,19360855.7424,26079994.6306,False
9013,0.370575,Martin Brest,"['crooked lawyer', 'bail jumper', 'mafia accountant', 'stretch limousine', 'manhattan new york city']",6.9,105,1988,55316730.6927,70830503.2679,False
9395,0.35674,Andrew Davis,"['corruption', 'chicago', 'cia', 'martial arts', 'senator']",5.9,67,1988,13829182.6732,34793543.2099,False
11051,0.35363,Martin Scorsese,"['christianity', 'traitor', 'jesus christ', 'roman', 'crucifixion']",6.7,76,1988,12907237.1616,15439978.2126,False
48309,0.336536,Renny Harlin,"['prison', 'prisoner', 'revenge', 'haunting', 'electric chair']",6.8,11,1988,2397058.33002,654035.521454,False
2617,0.320295,Howard Deutch,"['holiday', 'roommate', 'attachment to nature', 'grizzly bear', 'best friend']",6.2,65,1988,44253384.5542,80126708.5033,False
9540,0.288071,David Cronenberg,"['nurse', 'sex', 'based on novel', 'bondage', 'obsession']",6.9,65,1988,23970583.3002,14822132.7402,True
26386,0.28514,John R. Cherry III,['holiday'],5.2,23,1988,11063346.1385,52001615.6173,False
24924,0.254085,Kevin Tenney,"['halloween', 'possession', 'demon', 'celebration']",5.4,30,1988,2212669.22771,5734324.06827,False
10132,0.246182,Oliver Stone,"['anonymity', 'radio presenter', 'success', 'dangerous', 'radio transmission']",5.5,16,1988,7375564.09236,6395668.77374,False
2210,0.407649,Julien Temple,"['dancing', 'sex', 'dream', 'musical', 'police']",5.5,43,1988,18438910.2309,7221235.9454,False
40820,0.200403,David Seltzer,['stand up comedy'],5.1,19,1988,27658365.3464,38781208.3165,False
10127,0.199235,Mick Garris,"['sequel', 'flesh eating', 'severed arm', 'shape shifter', 'torso cut in half']",4.5,40,1988,8297509.60391,7031296.73111,False
29787,0.18872,George A. Romero,"['based on novel', 'paralysis', 'revenge', 'rage', 'monkey']",6.0,17,1988,12907237.1616,9854817.55251,True
24348,0.168545,Godfrey Reggio,['independent film'],7.2,18,1988,4609727.55773,1086501.72201,False
11503,0.167846,Wes Craven,"['boston', 'revolution', 'hallucination', 'haiti', 'amazon']",5.7,37,1988,12907237.1616,36131101.7581,False
10126,0.155543,Dennis Hopper,"['police brutality', 'ghetto', 'delinquency', 'police', 'east l.a.']",6.4,36,1988,11063346.1385,85954947.4731,False
19382,0.154945,Mike Nichols,"['world war ii', 'boot camp', 'biloxi mississippi']",6.4,24,1988,36877820.4618,95301135.0624,False
7091,0.149591,Robert Bierman,"['vampire', 'bite']",5.5,28,1988,3687782.04618,1337062.54146,False
11347,0.117336,Ken Russell,"['temple', 'dangerous', 'worm', 'derbyshire', 'archaeologist']",5.4,19,1988,4609727.55773,2192967.25213,False
35119,0.077948,Fred Schepisi,"['camping', 'campsite', 'court case', 'nightmare', 'baby-snatching']",5.5,16,1988,27658365.3464,12739068.7687,False
12663,0.076438,Joseph Zito,"['traitor', 'cold war', 'russian', 'mission of murder', 'war']",4.6,22,1988,29502256.3694,7730402.48084,False
19051,0.057681,Ken Annakin,"['flying car', 'musical', 'scrubbing floor', 'freckles']",5.7,10,1988,9219455.11545,6582578.47508,False
106,3.474728,John McTiernan,"['central and south america', 'predator', 'alien', 'stalking', 'invisible']",7.1,1250,1987,34543447.8852,188521918.489,False
600,2.0267,Stanley Kubrick,"['suicide', 'prostitute', 'helicopter', 'based on novel', 'journalism']",7.7,1311,1987,32624367.4471,88964109.1657,True
88,1.945847,Emile Ardolino,"['dancing', 'sex', 'hotel', 'robbery', 'sister sister relationship']",6.9,654,1987,11514482.6284,410595461.874,False
957,1.846689,Mel Brooks,"['android', 'lasergun', 'swordplay', 'temple', 'space marine']",6.5,496,1987,43563125.9441,73154354.1344,False
708,1.511663,John Glen,"['london', 'smuggling of arms', 'prison', 'england', 'assassination']",6.0,238,1987,76763217.5226,366901114.967,False
5548,1.503371,Paul Verhoeven,"['cyborg', 'crime fighter', 'dystopia', 'weapon', 'detroit']",6.8,834,1987,24948045.6948,101711263.217,False
765,1.427206,Sam Raimi,"['deer', 'blood splatter', 'tape recorder', 'spoof', 'chainsaw']",7.5,383,1987,6908689.57703,11366797.8742,False
941,1.393529,Richard Donner,"['car through wall', 'running over a fire hydrant', 'house trailer']",6.6,801,1987,28786206.571,230687145.942,False
865,1.354524,Paul Michael Glaser,"['prison', 'chase', 'hunting human beings', 'game show', 'dystopia']",6.3,352,1987,51815171.8277,73159385.9633,False
580,1.285867,Joseph Sargent,"['shark attack', 'bahamas', 'dying and death', 'aggression by animal', 'sequel']",3.7,111,1987,44138850.0755,99563837.1553,False
2493,1.186793,Rob Reiner,"['swashbuckler', 'evil prince', 'reference to socrates', 'reference to plato', 'screwball']",7.5,1000,1987,30705287.009,59218627.2088,False
10072,1.121083,Chuck Russell,"['killing', 'asylum', 'nightmare', 'slasher']",6.2,168,1987,9595402.19032,85961796.0981,False
10673,1.082108,Oliver Stone,"['power', 'fraud', 'broker', 'wall street', 'finances']",6.7,294,1987,28786206.571,84147971.4648,False
96,1.07467,Tony Scott,"['smuggling of arms', 'detective', 'intensive care', 'undercover', 'strip club']",6.1,333,1987,38381608.7613,575657032.691,False
11411,1.065222,Sidney J. Furie,"['saving the world', 'dc comics', 'mountains', 'nuclear missile', 'us army']",4.3,149,1987,32624367.4471,37038252.4546,False
378,1.026436,Joel Coen,"['baby', 'supermarket', 'arizona', 'pregnancy and birth', 'coen bros']",7.0,268,1987,11514482.6284,55999304.5252,False
117,1.016148,Brian De Palma,"['white suit', 'al capone', 'tough cop', 'treasury agent', 'untouchable']",7.5,751,1987,47977010.9516,146369136.274,False
801,1.011111,Barry Levinson,"['rock and roll', 'radio station', 'war crimes', 'entertainer', 'explosive']",7.0,363,1987,24948045.6948,237816996.106,False
746,0.97023,Bernardo Bertolucci,"['buddhism', 'japan', 'suicide', 'china', 'suicide attempt']",7.1,165,1987,44138850.0755,84409275.3763,False
10998,0.865813,Adrian Lyne,"['sexual obsession', 'wife husband relationship', 'deceived wive', 'marriage crisis', 'suspense']",6.4,131,1987,26867126.1329,614385336.767,False
635,0.754116,Alan Parker,"['southern u.s.', 'amnesia', 'drug addiction', 'new orleans', 'neurosis']",6.7,139,1987,32624367.4471,32980610.187,False
1825,0.721427,Menahem Golan,"['sport', 'bad father-in-law', '\xc2\xa0armwrestling']",5.4,182,1987,47977010.9516,30815787.6607,False
1547,0.658248,Joel Schumacher,"['street gang', 'vampire', 'comic book', 'boardwalk', 'singles']",6.5,295,1987,16312183.7235,61837697.9939,False
16288,0.614942,Michael Gornick,"['lake', 'nudity', 'sequel', 'anthology', 'revenge']",5.8,42,1987,6716781.53323,26867126.1329,False
10780,0.601451,Garry Marshall,"['amnesia', 'mother role', 'yacht', 'son']",6.6,115,1987,3607882.73804,51264754.6101,False
10937,0.598029,Barbet Schroeder,"['bartender', 'career', 'alcoholism', 'independent film', 'alcohol abuse']",7.1,35,1987,5757241.31419,6182448.1287,False
12626,0.57606,James L. Brooks,"['journalist', 'journalism', 'workaholic', 'news broadcast', 'television']",6.3,42,1987,38381608.7613,98351728.6789,False
918,0.548575,Blake Edwards,"['brother brother relationship', 'california', 'manager', 'judge', 'expensive restaurant']",5.6,57,1987,34543447.8852,75461534.0477,False
10023,0.5137,Tom Mankiewicz,"['molotow cocktail', 'health food', 'speech impediment', 'reverend', 'ice sculpture']",5.8,74,1987,38381608.7613,127951840.293,False
17258,0.47393,James Toback,"['womanizer', 'debt', 'alcoholic father']",5.6,14,1987,28786206.571,25505285.2435,False
15785,0.447184,Steve De Jarnatt,"['android', 'wilderness', 'post-apocalyptic', 'dystopia', 'tracker']",6.0,35,1987,19190804.3806,26867.1261329,False
10083,0.406719,Roger Donaldson,"['homicide', 'pentagon', 'minister', 'us navy']",7.0,67,1987,28786206.571,68145615.6017,False
10021,0.397728,Herbert Ross,"['dual identity', 'mistake in person', 'college', 'success', 'wealth']",5.7,63,1987,23028965.2568,213011939.175,False
12154,0.380326,Leonard Nimoy,"['baby', 'roommate', 'bachelor', 'party', 'windeln']",6.1,103,1987,21109884.8187,322405513.595,False
8852,0.356749,John Carpenter,"['secret', 'obsession', 'dream', 'mephisto', 'secret society']",6.5,62,1987,5757241.31419,27217342.9602,False
9003,0.349927,Clive Barker,"['underworld', 'seduction', 'pinhead', 'revenge', 'undead']",6.7,189,1987,1919080.43806,27949539.3151,False
14499,0.187714,Vladimir Grammatikov,"['boy', 'friendship', 'knight']",6.1,11,1987,13817379.1541,4413885.00755,False
16620,0.322457,Luis Valdez,"['musical', 'death', 'dying young', 'nostalgic', 'mexican american']",6.9,43,1987,12474022.8474,104043744.287,False
31650,0.32054,Ridley Scott,"['new york', 'detective', 'marriage', 'murder', 'socialite']",5.4,10,1987,32624367.4471,19725362.3176,False
18410,0.313707,Jonathan Kaplan,['chimp'],6.0,29,1987,34543447.8852,35564947.5352,False
11896,0.287829,Danny DeVito,"['mother', 'murder', 'train', 'ex-wife']",5.8,54,1987,26867126.1329,111145408.917,False
13509,0.28269,Fred Dekker,"['mummy', 'dracula', 'wolfman', 'sea monster', ""frankenstein's monster""]",7.0,58,1987,23028965.2568,7234914.0607,False
10019,0.20076,Michael Gottlieb,"['new love', 'department store', 'mannequin', 'transformation', 'puppet']",5.6,61,1987,11514482.6284,81985411.5343,False
18935,0.146481,John R. Cherry III,['ernest p. worrell'],6.1,15,1987,5757241.31419,45116395.1072,False
50719,0.159907,Lee Harry,"['holiday', 'santa claus', 'sequel', 'killer santa claus', 'holiday horror']",5.5,11,1987,479770.109516,296158.250443,False
62,3.309196,Stanley Kubrick,"['moon', 'jupiter', 'artificial intelligence', 'man vs machine', 'technology']",7.7,1708,1968,75227563.3792,355546597.207,False
871,1.152937,Franklin J. Schaffner,"['human evolution', 'gorilla', 'bondage', 'space marine', 'chimp']",7.2,469,1968,36359988.9666,209354710.499,False
916,0.786854,Peter Yates,"['san francisco', 'hotel', 'detective', 'based on novel', 'airport']",6.7,143,1968,34479299.8821,265182633.717,True
805,0.724527,Roman Polanski,"['commercial', 'anti-christ', 'contemporary setting', 'laundry', 'occult']",7.3,448,1968,20060683.5678,209354710.499,False
17917,0.633129,Carol Reed,"['pickpocket', 'musical', 'victorian england', 'orphan boy']",6.2,42,1968,62689636.1494,105318588.731,False
4929,0.621202,Ted Post,"['prison', 'judge', 'marshal', 'death penalty', 'oklahoma']",6.3,86,1968,11284134.5069,42628952.5816,False
11046,0.569422,Brian G. Hutton,"['germany', 'world war ii', 'liberation of prisoners', 'alps']",6.9,116,1968,48271019.835,131648235.914,False
22377,0.378658,John Wayne,"['vietnam war', 'green beret']",5.6,17,1968,43882745.3045,68958599.7643,False
29146,0.045242,Ralph Nelson,"['experiment', 'mouse', 'intelligence test', 'genius']",6.0,13,1968,5955515.43419,5107111.51232,False
240,3.264571,Francis Ford Coppola,"['italo-american', 'cuba', 'vororte', 'melancholy', 'praise']",8.1,2131,1974,57489690.5507,210247939.768,False
829,1.650848,Roman Polanski,"['rape', 'sea', 'river', 'chinatown', 'mistake in person']",7.7,456,1974,26533703.3311,132668516.655,False
682,1.619555,Guy Hamilton,"['london', 'england', 'martial arts', 'assassin', 'exotic island']",6.1,283,1974,30955987.2196,431491083.57,False
3034,1.049959,Mel Brooks,"['experiment', 'castle', 'assistant', 'bride', 'frankenstein']",7.5,445,1974,12382394.8878,381525170.534,False
30497,0.906087,Tobe Hooper,"['texas', 'chain saw', 'gore', 'midnight movie', 'surprise ending']",6.8,249,1974,375894.130524,136467258.516,False
592,0.761779,Francis Ford Coppola,"['san francisco', 'paranoia', 'audio tape', 'wiretap', 'shadowing']",7.2,166,1974,7075654.22162,19546494.7872,False
11072,0.577802,Mel Brooks,"['saloon', 'governor', 'marching band', 'comedy', 'western']",7.0,334,1974,11497938.1101,528462924.677,False
27932,0.463337,Jack Smight,"['helicopter', 'based on novel', 'airport', 'cataclysm', 'guitar']",6.1,30,1974,13266851.6655,207847342.76,True
5121,0.415866,Steven Spielberg,"['prison', 'stadium', 'texas', 'hostage', 'adoption']",6.1,33,1974,13266851.6655,56605233.773,False
11034,0.372231,Jack Clayton,"['long island', 'crush', 'wealth', 'millionaire']",6.1,74,1974,28744845.2753,117337342.871,False
13939,0.400179,Michael Winner,"['new york', 'taxi', 'fight', 'architect', 'police']",6.8,52,1974,13266851.6655,97290245.5473,False
5919,0.226287,John Guillermin,"['skyscraper', 'firemen', 'rescue', 'disaster', 'trapped']",7.2,72,1974,61911974.4392,512984931.068,False
11123,0.186995,Mark Robson,"['fire', 'supermarket', 'architect', 'earthquake', 'parking garage']",6.0,23,1974,30955987.2196,352308556.014,False
510,3.258151,Miloš Forman,"['individual', 'rebel', 'self-destruction', 'wheelchair', 'lunatic asylum']",8.0,1612,1975,12155463.5162,441572637.403,False
578,2.563191,Steven Spielberg,"['fishing', 'atlantic ocean', 'bathing', 'shipwreck', 'police chief']",7.3,1415,1975,28362748.2044,1907005841.92,False
762,2.234953,Terry Gilliam|Terry Jones,"['holy grail', 'monk', 'scotland yard', 'swordplay', 'camelot']",7.6,1097,1975,1620728.46882,20376397.9796,False
36685,1.409947,Jim Sharman,"['transvestism', 'transylvania', 'marriage proposal', 'time warp', 'castle']",7.1,332,1975,4862185.40647,457419488.287,False
3175,1.019569,Stanley Kubrick,"['palace', 'british army', 'fencing', 'epic', 'debt']",7.2,240,1975,44570032.8927,81036423.4412,False
11843,0.790976,Blake Edwards,"['robbery', 'diamant', ""c\xc3\xb4te d'azur"", 'inspector', 'panther']",6.6,58,1975,20259105.8603,169501241.073,False
22094,0.423755,Walter Hill,"['illegal fistfight', 'bare chested male fighting', 'pool cue', 'streetfighting', 'prizefighting']",5.9,14,1975,10939917.1646,20259105.8603,False
11326,0.347121,Ken Russell,"['christmas party', 'musical', 'christmas tree', 'mute', 'pinball']",6.1,29,1975,20259105.8603,138781054.17,False
968,0.277357,Sidney Lumet,"['bank', 'hostage', 'police', 'sex change', 'one day']",7.2,312,1975,7293278.10971,189081703.353,False
646,3.170651,Terence Young,"['london', 'england', 'assassination', 'spy', 'casino']",6.7,560,1962,7929293.76664,429623553.174,False
947,1.168767,David Lean,"['cairo', 'arabian', 'world war i', 'horse', 'jerusalem']",7.5,517,1962,108126733.181,504591421.513,False
595,0.810805,Robert Mulligan,"['black people', 'based on novel', 'brother sister relationship', 'becoming an adult', 'isolation']",7.7,317,1962,14416897.7575,94645823.677,True
11897,0.526108,John Ford|Henry Hathaway|George Marshall|Richard Thorpe,"['river', 'settler', 'caravan', 'epic', 'frontier']",6.1,37,1962,108126733.181,360422443.938,False
11697,0.507078,John Ford,"['gunslinger', 'showdown', 'funeral', 'legend', 'to shoot dead']",7.1,134,1962,23067036.412,57667591.0301,False
898,0.23941,John Frankenheimer,"['usa', 'prison', 'rebel', 'prisoner', 'difficult childhood']",6.4,19,1962,19102389.5287,22346191.5242,False
1162,0.461577,Arthur Penn,"['blindness and impaired vision', 'education', 'biography', 'historical figure', 'teacher']",6.8,22,1962,3604224.43938,18021122.1969,False
658,3.153791,Guy Hamilton,"['secret organization', 'secret intelligence service', 'nuclear radiation', 'fort knox', 'aston martin']",7.0,602,1964,24605935.936,878080399.544,False
935,2.210475,Stanley Kubrick,"['u.s. president', 'general', 'cold war', 'strategic air command', 'nuclear missile']",7.7,804,1964,12654481.3385,66367636.5858,False
433,1.987819,Robert Stevenson,"['london', 'dancing', 'parents kids relationship', 'bank', 'brother sister relationship']",7.2,613,1964,42181604.4617,719004619.589,False
704,0.812194,Richard Lester,"['adolescence', 'culture clash', 'press conference', 'behind the scenes', 'police chase']",6.9,92,1964,3515133.70514,7034127.02709,False
506,0.663446,Alfred Hitchcock,"['philadelphia', 'post traumatic stress  disorder', 'prostitute', 'rape', 'horse race']",7.2,94,1964,15010752.794,49211871.872,False
11113,0.633882,George Cukor,"['musical', 'transformation', 'flower girl', 'colonel', 'wager']",7.1,184,1964,119514545.975,506179253.54,False
14703,0.182922,John Huston,"['mexico', 'hotel', 'bus', 'minister', 'tourist']",5.7,15,1964,21090802.2308,84363208.9234,False
185,3.072555,Stanley Kubrick,"['prison', 'street gang', 'rape', 'adolescence', 'sexuality']",7.7,1786,1971,11847428.8118,143186947.58,False
252,2.430667,Mel Stuart,"['chocolate', 'factory worker', 'based on novel', 'candy', 'tv addicted person']",7.2,434,1971,16155584.7433,21540779.6577,True
681,1.755117,Guy Hamilton,"['satellite', 'plastic surgery', 'smuggling', 'murder', 'extortion']",6.2,331,1971,38773403.3839,624682610.075,False
984,0.885391,Don Siegel,"['ambush', 'san francisco', 'detective', 'ransom', 'stadium']",7.2,300,1971,21540779.6577,193737772.242,False
1687,0.86163,Don Taylor,"['spacecraft', 'pacifism', 'human being', 'cage', 'dystopia']",6.2,125,1971,13462987.2861,66501260.4049,False
994,0.735185,Sam Peckinpah,"['england', 'rape', 'country life', 'primal fear', 'revenge']",6.8,84,1971,11847428.8118,17511544.5116,False
636,0.627942,George Lucas,"['prison', 'drug addiction', 'hearing', 'totalitarian regime', 'phasing']",6.1,125,1971,4184296.44852,13123720.0065,False
1051,0.604241,William Friedkin,"['police brutality', 'marseille', 'night life', 'attempted murder', 'drug dealer']",7.0,201,1971,9693350.84599,221647928.881,False
15393,0.560488,Clint Eastwood,"['disc jockey', 'stalker', 'obsessed fan', 'jaguar car', 'cinnamon']",5.8,33,1971,3904266.31297,57083066.093,False
482,0.317925,Gordon Parks,"['new york', 'black people', 'ghetto', 'daughter', 'police']",6.2,30,1971,21540779.6577,65277275.6084,False
14811,0.291077,Norman Jewison,"['tradition', 'dream', 'musical', 'pogrom', 'mother daughter relationship']",6.6,68,1971,48466754.2299,56029345.0041,False
25188,0.369308,Peter Bogdanovich,"['new love', 'graduation', 'high school graduation', 'pool hall', 'graduation present']",7.0,42,1971,7000753.38877,156886883.442,False
11951,0.275523,Richard C. Sarafian,"['san francisco', 'bet', 'denver', 'police', 'auto-tuning']",7.1,48,1971,7000753.38877,389168143.556,False
861,2.679627,Paul Verhoeven,"['oxygen', 'falsely accused person', 'resistance', 'mars', 'double life']",6.8,1012,1990,108478405.12,436113096.915,False
769,2.659926,Martin Scorsese,"['prison', 'helicopter', 'florida', '1970s', 'mass murder']",8.0,1798,1990,41722463.5079,78165189.5802,False
1573,2.535646,Renny Harlin,"['ambush', 'helicopter', 'journalist', 'based on novel', 'airport']",6.4,1252,1990,116822897.822,400587542.407,True
196,2.441201,Robert Zemeckis,"['jules verne', 'railroad robber', 'california', 'car race', 'delorean']",6.9,1762,1990,66755941.6126,408091726.335,False
162,2.285811,Tim Burton,"['underdog', 'love at first sight', 'hairdresser', 'small town', 'scissors']",7.4,1939,1990,33377970.8063,88451622.6367,False
114,2.212092,Garry Marshall,"['prostitute', 'capitalism', 'cinderella', 'expensive restaurant', 'sports car']",6.9,963,1990,23364579.5644,772700024.166,False
242,1.761161,Francis Ford Coppola,"['italy', 'christianity', 'new york', 'assassination', 'italo-american']",6.9,880,1990,90120521.177,228248681.236,False
581,1.695911,Kevin Costner,"['countryside', 'indian', 'suicide attempt', 'culture clash', 'loss of family']",7.3,585,1990,36715767.8869,707961527.216,False
251,1.513223,Jerry Zucker,"['corruption', 'fortune teller', 'money transfer', 'money laundering', 'pottery']",6.7,714,1990,36715767.8869,842793762.859,False
1498,1.469009,Steve Barron,"['skateboarding', 'martial arts', 'mutant', 'pizza delivery', 'ninjas']",6.6,267,1990,22530130.2942,337060620.737,False
1700,1.295204,Rob Reiner,['stephen king'],7.5,501,1990,33377970.8063,102264882.236,False
1375,1.243528,John G. Avildsen,"['philadelphia', 'transporter', 'father-son relationship', 'cataclysm', 'trainer']",5.3,354,1990,70093738.6932,200178301.782,False
11186,1.198347,John Lafia,"['faithlessness', 'puppet', 'killer toys', 'toy comes to life']",5.9,140,1990,21695681.0241,59685828.1809,False
1669,1.072912,John McTiernan,"['submarine', 'cold war', 'russian', 'defection', 'jack ryan']",6.9,615,1990,50.0669562094,333.779708063,False
169,1.034127,Stephen Hopkins,"['predator', 'war on drugs', 'extraterrestrial technology', 'los angeles', 'invisible']",5.7,374,1990,58411448.911,95328015.3325,False
2119,1.0198,Tony Scott,"['stock-car-race', 'daytona', 'car crash']",5.8,198,1990,100133912.419,263553680.789,False
379,0.972222,Joel Coen,"['corruption', 'street gang', 'prohibition', 'gun', 'irish-american']",7.4,206,1990,23364579.5644,8478687.1643,False
928,0.890276,Joe Dante,"['new york', 'monster', 'skyscraper', 'mutant', 'restaurant']",6.1,303,1990,83444927.0157,69229594.7113,False
9362,0.85552,Ron Underwood,"['nevada', 'small town', 'tractor', 'stranded', 'cult favorite']",6.3,485,1990,18357883.9435,81061739.9002,False
5549,0.774737,Irvin Kershner,"['cyborg', 'police', 'sequel', 'robot', 'drug']",5.3,249,1990,58411448.911,76237242.9396,False
34636,0.768724,George T. Miller,"['book', 'sequel', 'reading']",5.7,111,1990,53404753.2901,27175788.0873,False
11595,0.644448,Walter Hill,"['prison', 'gas station', 'drug dealer', 'investigation', 'weapon']",5.5,90,1990,63418144.532,256207591.619,False
9399,0.635353,Sheldon Lettich,"['upper class', 'drug dealer', 'foreign legion', 'fistfight', 'foreign legionaire']",5.8,82,1990,10013391.2419,40184066.1578,False
17466,0.610615,Deran Sarafian,"['prison', 'prisoner', 'murder']",5.4,57,1990,6675594.16126,28126759.8535,False
483,0.521085,David Lynch,"['prison', 'sex', 'witch', 'hotel room', 'texas']",6.5,145,1990,15854536.133,24299574.9649,False
1551,0.51308,Joel Schumacher,"['life and death', 'afterlife', 'swing', 'memory', 'medical student']",6.0,179,1990,43391362.0482,102619344.604,False
2291,0.499506,Adrian Lyne,"['postal worker', 'figment of imagination', 'stabbed in the forehead', 'oneiric']",6.8,134,1990,41722463.5079,43333190.9207,False
9768,0.480169,John Waters,"['prison', 'rock and roll', 'jealousy', 'stage', 'arrest']",6.4,138,1990,18357883.9435,13795687.7664,False
41823,0.465917,Spike Lee,['musical'],6.0,24,1990,16688985.4031,26958707.7785,False
19384,0.459932,Craig R. Baxley,"['evidence', 'overdose', 'heroin', 'cop', 'alien']",5.4,37,1990,11682289.7822,15402933.8569,False
8592,0.438396,Warren Beatty,"['corruption', 'crime fighter', 'gangster boss', 'investigation', 'based on comic strip']",5.7,125,1990,78438231.3948,173129408.395,False
9556,0.429512,Sam Raimi,"['experiment', 'lover (female)', 'burn', 'mask', 'gangster boss']",6.0,148,1990,26702376.645,81573260.6406,False
19185,0.42047,Tom Savini,"['remake', 'attack', 'zombies', 'chainsaw']",6.7,63,1990,7009373.86932,9738435.20068,False
9586,0.409621,Brian De Palma,"['black people', 'journalist', 'success', 'bad luck', 'broker']",4.8,46,1990,78438231.3948,26187007.4246,False
10173,0.403249,Dwight H. Little,"['voodoo', 'cop', 'murder', 'family']",6.0,44,1990,20026782.4838,76843431.9497,False
951,0.386018,Ivan Reitman,"['crime fighter', 'cook', 'drug dealer', 'dying and death', 'kindergarden']",5.7,304,1990,25033478.1047,337046890.709,False
9558,0.592379,Abel Ferrara,"['male nudity', 'religious statue', 'aspirin', 'street walker', 'police vigilantism']",6.2,46,1990,1668898.54031,4263161.26767,False
19158,0.369847,Ralph S. Singleton,['man eaten by monster'],4.7,20,1990,17523434.6733,19330669.8825,False
24016,0.339218,Bernardo Bertolucci,"['africa', 'adultery', 'sahara', 'extramarital affair']",6.2,25,1990,41722463.5079,3463104.65863,False
11309,0.323339,Richard Stanley,"['male nudity', 'female nudity', 'killer robot', 'nudity', 'artist']",5.1,33,1990,2503347.81047,9561041.29923,False
20701,0.317091,John Harrison,"['anthology', 'based on tv series', 'darkside', 'anthology film', 'horror anthology']",5.8,37,1990,5.00669562094,26.702376645,False
